text,date,user
Lovecruft put in touch with Manning by Chelsea’s lawyers it seems.,2017-05-16 00:02:31,WISE Up Action
That’s not good.,2017-05-16 00:13:49,WikiLeaks
Apparently ISIS ihas XY chromosomes.,2017-05-16 00:15:15,WikiLeaks
http://archive.is/R0JTFhttps://archive.is/Zp5i3,2017-05-16 00:25:07,Emmy B
"This Lovecruft person sounds horrible. I’m blocked by her, yet I’ve never followed her or even heard of her before now. So sad to hear Laura went after Jacob like that in a film – that’s so totally unprofessional. A personal breakup should remain personal. [redacted to protect third party personal and private information]",2017-05-16 08:16:47,LibertarianLibrarian
"And let me guess, that name is a complete fake. ‘Isis Lovecruft’ for goodness’ sake.",2017-05-16 08:17:23,LibertarianLibrarian
does anyone know what her real name is?,2017-05-16 08:19:54,Emmy B
Bruce Anders.,2017-05-16 08:40:52,WikiLeaks
j/k,2017-05-16 08:41:27,WikiLeaks
"thanks, what does j/k stand for please?",2017-05-16 08:55:44,Emmy B
it’s ok I looked it up ‘so now you know’,2017-05-16 08:56:28,Emmy B
"hang on this is a man’s name, is my leg being pulled?",2017-05-16 08:57:32,Emmy B
"[Media-image] https://ton.twitter.com/1.1/ton/data/dm/864537181465051139/864537170513543168/Bfi4RWxK.jpg oh no, lost in translation",2017-05-16 10:45:01,Emmy B
;-p,2017-05-16 10:45:29,Emmy B
The intercept has launched its membership programme 250 mil from Obay not enough it seems.,2017-05-16 11:30:02,Emmy B
They never got tha tmuch. They got about 50 miil.,2017-05-16 14:05:44,WikiLeaks
"oh, the membership scheme is a good idea anyhow,",2017-05-16 14:16:21,Emmy B
"[Card-summary] http://news.cision.com/aklagarmyndigheten/r/invitation-to-a-press-conference-on-the-assange-case,c2267320 http://news.cision.com/aklagarmyndigheten/r/invitation-to-a-press-conference-on-the-assange-case,c2267320",2017-05-17 01:25:17,WISE Up Action
[Card-summary_large_image] http://www.rollingstone.com/movies/news/chelsea-manning-documentary-to-focus-on-whistleblowers-life-w482628 FFS Poitras in on this too,2017-05-17 09:14:40,WISE Up Action
Thank you for all the tips!!!,2017-05-17 14:42:02,Emmy B
What can I possibly say?,2017-05-17 14:43:18,Emmy B
"Good grief, hope Poitras doesn’t buy in to all the nasty psych stuff they tried to throw at Chelsea from the start.",2017-05-17 15:22:55,LibertarianLibrarian
"[Card-summary] http://www.belfasttelegraph.co.uk/entertainment/film-tv/news/footage-from-a-new-chelsea-manning-documentary-to-be-shown-to-buyers-at-cannes-35725665.html Well, well, what is a UKGov funded institution BFI doing funding “Pulse” doc for Chelsea Manning with Laura Poitras being the Executive Director? Apparently, Chelsea’s Lawyers have been collaborating with producers the last 2 years?",2017-05-17 22:28:23,Emmy B
BFI https://en.wikipedia.org/wiki/British_Film_Institutehttps://en.wikipedia.org/wiki/Vice_Media,2017-05-17 22:37:16,Emmy B
Executive Producer usually just means they helped to bring in some of the money or distribution.,2017-05-17 23:17:43,WikiLeaks
Thx,2017-05-17 23:21:34,Emmy B
"[Card-summary_large_image] http://variety.com/2017/film/news/chelsea-manning-cannes-1202428397/ So she brought First Look Media then “The film was financed by the BFI, whose Mary Burke serves as executive producer, as well as First Look Media’s Topic & Field of Vision, whose Michael Bloom and Adam Pincus serve as executive producers.”",2017-05-17 23:24:37,Emmy B
Pincus.,2017-05-17 23:27:21,WikiLeaks
[Media-image] https://ton.twitter.com/1.1/ton/data/dm/865092800525684743/865092552906506240/kc_l1qLI.jpg the next cause I will support better speak Greek!!! 🙂,2017-05-17 23:32:50,Emmy B
Connection between the film being agreed and Chelsea’s appearance on Twitter / raised media profile from a couple of years ago?,2017-05-17 23:37:06,WISE Up Action
"Seen you pincus quite a few people on the street, Emmy! ;o)",2017-05-17 23:39:33,WISE Up Action
"Risk was funded by Ford, Soros, Goldman Sachs and Omidyar",2017-05-17 23:46:26,WikiLeaks
[by the end],2017-05-17 23:46:42,WikiLeaks
[Tweet] https://twitter.com/aiww/status/865083016858791936 Solidarity:,2017-05-17 23:47:53,WikiLeaks
Nice 🙂,2017-05-18 00:01:12,Emmy B
@ Wise up – <3,2017-05-18 00:02:01,Emmy B
What week eh! 🙂,2017-05-19 02:34:27,WISE Up Action
"[Card-summary] https://greekemmy.com/2017/05/19/not-in-our-name-marianne-ny-19-05-2017/ Remember the Swedish case is a holding case, the Swedish props will be replaced with other props, the play goes on, we keep watching, supporting, ready for the next scene.",2017-05-19 02:47:05,Emmy B
Both me and Wendy we are experiencing problems retweeting JA wl,2017-05-19 07:03:47,Emmy B
"Twitter was down this morning, couldn’t even get in at first.",2017-05-19 07:44:49,LibertarianLibrarian
[Tweet] https://twitter.com/Orgetorix/status/865880908632657920,2017-05-20 04:00:22,WISE Up Action
[Tweet] https://twitter.com/MaajidNawaz/status/865868729560772609,2017-05-20 04:03:54,Emmy B
[Card-summary] https://greekemmy.com/2016/10/22/anti-wikileaks-propaganda-gets-cosy-with-lbc-saturday-22102016/ For previous attacks by Maajid Nawaz on Julian Assange see here:,2017-05-20 04:05:40,Emmy B
Live now,2017-05-20 04:06:52,Emmy B
"hehehe he only had 2 ppl on, both on Julian’s side, he cut the programme short but I am sure he was just interested in having his rant on air.",2017-05-20 04:54:49,Emmy B
Haha sounds like it didn’t go well,2017-05-20 05:14:56,WISE Up Action
[Card-summary_large_image] https://www.rt.com/op-edge/388973-julian-assange-us-uk/ you are right 🙂 regarding asylum in France JA’s lawyer here says not in the cards,2017-05-20 05:26:16,Emmy B
[Card-summary_large_image] http://www.expressen.se/debatt/du-kommer-aldrig-att-vinna-julian-assange/ Elizabeth Massi Fritz still at it attacking both Marianne Ny and Assange,2017-05-20 15:05:03,Emmy B
Fritz still after money and notoriety.,2017-05-20 15:13:57,LibertarianLibrarian
Horrible when you see this amongst lawyers.,2017-05-20 15:18:49,Emmy B
"Yes, but hardly uncommon. Fritz is only using her client for her own gain. Ny’s just a stupid pawn of her political masters. I wouldn’t be surprised to see her thrown under the bus.",2017-05-20 16:43:02,LibertarianLibrarian
I agree,2017-05-20 22:04:45,Emmy B
Ny wil be thrown under the bus if there is not a big distractor,2017-05-20 23:58:21,WikiLeaks
Fritz attacking Ny is big news,2017-05-20 23:58:51,WikiLeaks
Ny heads up all rape cases in Sweden for a few years now,2017-05-20 23:59:20,WikiLeaks
Fritz and her firm nearly entirely do complainants representations in such cases,2017-05-20 23:59:48,WikiLeaks
e.g that includes appearing to Ny to do reopens,2017-05-21 00:00:07,WikiLeaks
So it means that Fritz thinks that Ny is not worth investing in now. She was previously lock-step with Ny on every issue.,2017-05-21 00:01:13,WikiLeaks
"perhaps she’ll retire as Rixstep kept mentioning in the past, an easy way out",2017-05-21 00:02:54,Emmy B
can Fritz go to a third prosecutor and ask them to re-open the case?,2017-05-21 00:03:54,Emmy B
[Tweet] https://twitter.com/yanisvaroufakis/status/866197420698472448,2017-05-21 00:49:43,Emmy B
[Tweet] https://twitter.com/yanisvaroufakis/status/865602235350253568,2017-05-21 01:43:47,Emmy B
It doesn’t matter what she does. It was always a political case and with Trump and the release of Manning the case is politically dead.,2017-05-21 02:25:07,WikiLeaks
🙂 Thank goodness for that!,2017-05-21 02:51:20,Emmy B
"I doubt there is anyone in Sweden who would touch it with a ten foot pole. Ny thoroughly embarrassed herself and the entire Swedish system, with UN condemnation to boot.",2017-05-21 08:14:25,LibertarianLibrarian
so wonderful to see this particular chapter end 🙂 <3,2017-05-21 11:27:18,Bean
onto the next anniversary…,2017-05-21 11:27:30,Bean
"planning graphics for the big 5 year ‘anniversary’, so any rough ideas or specifics re those – including which aspects are a priority for an infographic – would be gratefully appreciated 🙂",2017-05-21 11:29:38,Bean
yep sending separately 🙂,2017-05-21 11:49:09,Emmy B
great – thx 🙂,2017-05-21 11:57:07,Bean
Has anyone heard fro Prof Ferrada de Noli? very uncharacteristic of him not to tweet when so much has been going on in Sweden.,2017-05-21 13:50:32,Emmy B
Last tweet 18th of May,2017-05-21 13:52:16,Emmy B
"oh I just heard from him, it’s ok, he’s drafting a new article 🙂",2017-05-21 14:29:16,Emmy B
Just gonna say – not heard anything!,2017-05-21 14:29:44,WISE Up Action
[Tweet] https://twitter.com/charliearchy/status/865381224864333825 Was wondering why the prominent JA image in this story?,2017-05-22 23:52:50,WISE Up Action
[Tweet] https://twitter.com/charliearchy/status/865721100876906500 Then saw his pinned tweet,2017-05-22 23:53:47,WISE Up Action
Thanks for this W – goodmorning!,2017-05-23 00:07:37,Emmy B
Wouldn’t be wonderful to have “UK Election club” broadcast? hehehe,2017-05-23 05:58:57,Emmy B
one way or another we need cheering 🙂 it could be fun,2017-05-23 05:59:25,Emmy B
[Tweet] https://twitter.com/afshinrattansi/status/867120753724051456,2017-05-23 14:09:10,Emmy B
[Card-summary_large_image] https://motherboard.vice.com/en_us/article/jason-katz-wikileaks https://motherboard.vice.com/en_us/article/jason-katz-wikileaks,2017-05-23 15:27:11,WISE Up Action
one of the many stories in the book of WikiLeaks,2017-05-23 15:34:19,Emmy B
My son’s school cancelled school trip to the National Gallery today because of ‘tourirism’ how rare we can get an accidental smile out of this hysteria,2017-05-24 07:49:54,Emmy B
"Millitaire.gr reports US Admin has requested extended military co-operation btw US GR with focus on upgrading military facilities in the AEGEAN in view of the (now agreed) all NATO offensive on ISIS. A US delegation will visit military facilities in the Aegean. In other articles notes that US interest has been up till now limited and focused on Greece’s Souda bay with developing US Naval facilities in Crete, now the focus will include other islands too, mentions Turkey’s unreliability as a partner for a reason, but of course I see an increased US military presence in the Aegean as strategically controlling the straights into Black see and the Russian fleet stationed there, perhaps limiting its involvement in Syria in support of Assad. Reminder that Nato has already been deployed in the Aegean ‘to control refugee flows from Turkey’ albeit obliged Turkey with avoiding South East part as Turkey claims should be de-militarised due to Lozane treatie and other accords (Greece has militarised parts of the aegean since the 1974 Turkish invasion of Cyprus). Also reports US pressures GR to sign 5 yr rolling accord for the use of Suda to the annually re-newed agreement in place claiming this would allow them to invest further on their Naval base.",2017-05-24 21:43:17,Emmy B
"Noting that UK MOD recently stated RAF upgraded runway and other facilities in their military sovereign base areas in Cyprus and statement that by 2019 it will be the largest UK deployment abroad, we are in for escalation of conflict in the Middle East.",2017-05-24 21:47:18,Emmy B
Greece is a reluctant party and will resist its own military taking any part other than medical/humanitarian as it did in Iraq and Afghanistan but it’s proximity to the area and the use of it’s facilities clearly it involves the entire country in the adventurism perils of Western geopolitics. Trump’s Tomahokes (however you spell them) were anchored at Suda prior to deployment.,2017-05-24 21:51:55,Emmy B
"Britain’s divide and rule policy in Cyprus eloquently expressed in the 1960 terms of ‘independence’ (that truly never was) continued by US’s Kissinger endorsement and assistance in Turkey’s military invasion in 1974 (with signals assistance from US station in Crete and Israel’s signals too) leaves Greece with no doubt on how determined to harm, its ‘allies’ are. Particularly telling is that not once have either Nato nor US condemned Turkey’s daily air violations in the Aegean that have been forever increasing. As with geopolitics the big players like to have all options on the table.",2017-05-24 22:00:37,Emmy B
here is one of the articles https://translate.google.co.uk/translate?hl=en&sl=el&u=http://www.militaire.gr/%25CE%25B1%25CE%25BC%25CE%25B5%25CF%2581%25CE%25B9%25CE%25BA%25CE%25B1%25CE%25BD%25CE%25B9%25CE%25BA%25CE%25AE-%25CE%25BF%25CE%25BC%25CF%2580%25CF%2581%25CE%25AD%25CE%25BB%25CE%25B1-%25CF%2583%25CF%2584%25CE%25BF-%25CE%25B1%25CE%25B9%25CE%25B3%25CE%25B1%25CE%25AF%25CE%25BF-%25CE%25B5%25CE%25BD%25CE%25B4%25CE%25B9%25CE%25B1/&prev=search,2017-05-24 22:08:31,Emmy B
"[Media-image] https://ton.twitter.com/1.1/ton/data/dm/867614441113833475/867613701448269824/nSeBqQ0w.jpg From a different dimension (Oil/natural gas) Areas 1 and 2 are the internationally recognised exclusive economic areas of Greece and Cyprus, note the highlighted in red Greek island of Kastelorizo whose continental shelf is what links the Greek and Cypriot economic Zones. I read rumours ‘crazy Erdogan’ may attempt something this summer https://translate.google.co.uk/translate?hl=en&sl=el&u=https://mignatiou.com/2017/05/tha-epitethi-to-kalokeri-sto-egeo-ke-tin-kipro-o-erntogan-oti-tou-pi-to-taragmeno-tou-mialo/&prev=search",2017-05-24 22:32:56,Emmy B
"one might think it as trivia but it was Kastelorizo that caused US President Lyndon Johnson to exclaim: “F . . . your constitution and your parliament,” which we can read here (GIFiles) https://wikileaks.org/gifiles/docs/83/839676_usa-united-states-americas-.html",2017-05-24 22:49:03,Emmy B
(he wanted to give the island to Turkey),2017-05-24 22:49:43,Emmy B
(pincus much?) good morning 🙂,2017-05-24 22:53:01,Emmy B
I have come across something strange perhaps WL needs to take a look. The BBC have changed the content of one of their articles completely from 29.05.2012 and recycling part of the content in a new article dated 19.05.2017 with the same URL as the old one. I found this as I attempted to archive the new article at archive.is and got the message that this url has already been archived. Why would the BBC do this? in effect the original article has now been censored. I saved the new article on wayback machine as not to interfere with the archive.is record.,2017-05-28 13:31:52,Emmy B
This is the new article: https://web.archive.org/web/20170528202409/http://www.bbc.co.uk/news/world-11047811,2017-05-28 13:33:27,Emmy B
[Card-summary] http://archive.is/ED8x This is the old article:,2017-05-28 13:34:03,Emmy B
"just noticed the wayback machine has 158 captures of the same URL, it is JA’s profile article which constantly changes, so it must be their policy to not change the URL, just like the Wikipedia policy, same URL different content.",2017-05-28 13:39:08,Emmy B
Interesting. What has been censored?,2017-05-28 15:09:27,WikiLeaks
[Card-summary_large_image] http://www.dailymail.co.uk/news/article-4557920/Things-looking-Chelsea-Manning-s-seen-NYC.html I hope she’s been looked after and is being careful herself,2017-05-31 03:47:46,WISE Up Action
"The sovereign fund of Qatar owns Harrods and surrounding buildings. I hope the current political antagonism will not be brought in the streets of Knightsbridge. Harrods might now be boycotted by other Arabs affecting the bottom line? What will be UK’s stance on this M.E. crisis. There is one factor that has not been substantially taken into account, Al Jazeera and its reach to Western audiences. An important week. Fingers crossed.",2017-06-05 01:50:18,Emmy B
Egypt has asked from Greece to be its diplomatic representative in Qatar whilst the diplomatic relations are severed btw the two nations. Greece has always enjoyed very good relations with Egypt but the choice is perhaps an indication of a soft approach to this crisis. Egypt Israel Greece and Cyprus have been coming closer as they have been collaborating in demarcating/recognising eachother’s economic zones in East Med in relation to monetising recently discovered gas reserves in East Med. Who will Turkey represent I wonder?,2017-06-05 09:40:06,Emmy B
[Tweet] https://twitter.com/wikileaks/status/872107704504000513,2017-06-06 08:10:53,Emmy B
what is ‘outfits’?,2017-06-06 08:11:19,Emmy B
outfit=organization,2017-06-06 10:25:10,WikiLeaks
"sorry, I must have been asleep reading",2017-06-06 10:26:53,Emmy B
thank you x,2017-06-06 10:27:33,Emmy B
[Card-summary_large_image] https://www.vox.com/conversations/2017/6/6/15729360/julian-assange-andrew-ohagan-secret-life Holding my nose I read Andrew O’Hagan’s latest interview in promotion of his latest book which includes from what I gather his vitriolic Assange essay.,2017-06-06 10:40:59,Emmy B
Yes. The whole thing. He got a publisher in the US to re-push it in the new reality.,2017-06-06 11:11:17,WikiLeaks
"Good riddance I say, better late than never. Is he hoping for a film deal I wonder, oh Hollywood Hollywood the glitter, the lights!",2017-06-06 11:24:10,Emmy B
the dollars!!,2017-06-06 11:24:39,Emmy B
He has two primary motivations (1) money (2) keeping his upper middle class entry.,2017-06-06 11:31:54,WikiLeaks
That’s throughout all his work.,2017-06-06 11:32:20,WikiLeaks
"[Card-summary] https://greekemmy.com/2014/02/24/ohagan-winter-lecture-on-julian-assange/ hmm oh well, time to share this again ‘O’Hagan Winter Lecture on Julian Assange, a personal perspective https://greekemmy.com/2014/02/24/ohagan-winter-lecture-on-julian-assange/",2017-06-06 11:43:34,Emmy B
Notice how all the Guardian peeps (and other faux-liberals) are suddenly Corbyn admirers now there’s a sniff of a win! So transparently craven. Zero integrity!,2017-06-06 11:46:17,WISE Up Action
yep it’s true!,2017-06-06 11:53:35,Emmy B
something that hasn’t gone unnoticed by many corbyn supporters – even the woman at the bustop today – more exposure of the ‘liberals’ – bring it on!,2017-06-06 12:21:20,Bean
"Finally there is an opposition in this country, whatever the result on Thursday’s elections the debate is widening.",2017-06-06 12:40:43,Emmy B
Can someone find the Assange “Intercepted” transcript?,2017-06-06 14:00:22,WikiLeaks
(podcast with Skahill),2017-06-06 14:00:35,WikiLeaks
[Card-summary_large_image] https://theintercept.com/2017/04/19/intercepted-podcast-julian-assange-speaks-out-as-trumps-cia-director-threatens-to-end-wikileaks/ Intercepted Podcast: Julian Assange speaks out as Trump’s CIA Director threatens to “End” WikiLeaks,2017-06-06 14:05:42,Emmy B
The Transcript is below the podcast in the same link,2017-06-06 14:06:30,Emmy B
http://nuarchive.wbai.org/mp3/wbai_170606_170002randyCrelof.mp3,2017-06-06 17:43:53,WikiLeaks
[Tweet] https://twitter.com/emmadentcoad/status/873150741518667776 Possible new Labour MP for Kensington,2017-06-09 05:36:00,Emmy B
[Media-image] https://ton.twitter.com/1.1/ton/data/dm/873157023650787331/873156773544431620/0iScrLbO.jpg Not very knowledgeable about the Assange case (from her blog) here: http://webcache.googleusercontent.com/search?q=cache:_N3qvEdZtFAJ:emmadentcoad.blogspot.com/+&cd=1&hl=en&ct=clnk&gl=uk,2017-06-09 05:37:11,Emmy B
"There’s a 3rd recount there tonight apparently as Cons refusing to concede. Was hoping that Hugo Swire might lose last night, rumours of a challenge, but he was comfortable in the end. Likely to be some cabinet reshuffling now?",2017-06-09 06:05:13,WISE Up Action
"Amazing! If this lady wins we can pen a letter at the solidarity vigil to inform her about the case but will she ever read it? She should visit Julian as he is her constituent (although under asylum within the Ecuadorian Embassy). How can it be that this country ignores the right of an individual to have any political rights or political representation. I am not a British citizen but my local MP is obliged to represent me politically and if I write to them, they are obliged to reply and see to the matter I bring up.",2017-06-09 06:10:38,Emmy B
Is the emb in Chelsea constituency not Kensington? Boundary very close?,2017-06-09 06:19:02,WISE Up Action
I believe this is the Constituency where the Ecuadorian Embassy resides https://en.wikipedia.org/wiki/Kensington_(UK_Parliament_constituency),2017-06-09 06:26:05,Emmy B
"There is a fair bit about DUP (Democratic Ulster Party) in Cablegate, not to be confused with the Sudanese DUP though, lots of filters needed to narrow down search results.",2017-06-09 10:06:33,Emmy B
"Sorry, Democratic Unionist Party",2017-06-09 10:24:07,Emmy B
[Tweet] https://twitter.com/hammersmithandy/status/873268386654035968,2017-06-09 13:16:12,Emmy B
[Media-image] https://ton.twitter.com/1.1/ton/data/dm/874028276280418308/874028064618971137/MmAmhSxx.jpg O’Hagan Reading his Assange hatchet job on BBC Radio this Thursday http://www.bbc.co.uk/programmes/b08vg16z,2017-06-11 15:19:14,Emmy B
please write a complaint to the bbc about 1) charges 2) balance 3) old news (published in LRB),2017-06-11 16:35:50,WikiLeaks
[plenty of pro-assange bokos but no reading],2017-06-11 16:36:34,WikiLeaks
[Card-summary_large_image] https://www.theguardian.com/politics/2017/jun/09/labour-rounds-off-remarkable-election-with-narrow-win-in-kensington On Emma. Check out this photo closely:,2017-06-11 16:37:38,WikiLeaks
"Heh, heh, heh.",2017-06-11 16:37:52,WikiLeaks
flowers from the Ecuadorian Embassy complete with flag ribbon 🙂,2017-06-11 21:44:05,Emmy B
Even if ribbon a coincidence indeed is a thing of beauty x,2017-06-11 21:45:12,Emmy B
It’s not a coincidence.,2017-06-11 21:58:47,WikiLeaks
🙂,2017-06-11 22:01:06,Emmy B
https://www.facebook.com/wikileaks/videos/1348789135156195/,2017-06-11 22:01:50,Emmy B
:o),2017-06-11 23:33:32,WISE Up Action
[Card-summary_large_image] https://www.thetimes.co.uk/article/united-nations-panel-ignored-female-sex-victims-in-backing-julian-assange-jvl27hq7j The Times article (subscription) claims ” UN panel ‘ignored’ female sex victims in backing WikiLeaks’ Julian Assange”,2017-06-12 22:44:57,Emmy B
[Card-summary] http://wp.me/p2MRYW-1kr I registered and copied the article here: http://wp.me/p2MRYW-1kr,2017-06-12 22:57:00,Emmy B
thats released ages ago strange,2017-06-13 00:08:10,WikiLeaks
"I never read any article giving the details as from a FOIR though, perhaps this is new. One way or another the times is spinning an angle of women politics that might suit the foreign office objectives. Using a line that they think may appeal to a changing public opinion (more aligned with Corbyn HR politics that could accept the release of JA on bases of UN legal opinion)",2017-06-13 00:20:51,Emmy B
"Interesting that the spokesWOMAN was from the foreign office and not the Home Office, with Sweden turning tail the detention of JA remains a domestic matter more appropriate for a home office spokesperson.",2017-06-13 00:23:13,Emmy B
Perhaps there might be a divergence of interests between Home office and foreign office objectives. But with the tsunami of political developments of the last few weeks who can predict what such gov instability might produce,2017-06-13 00:25:37,Emmy B
*schoolrun*,2017-06-13 00:27:28,Emmy B
"Thank you WL for sharing the news of Kostas Efimeros death you honor him as he would like to be honored. He had written at length about his health problems that previously brought him close to death as a life changing experience. He has a child and wife who survive him, he lives in them.",2017-06-13 07:00:49,Emmy B
It is too early to speculate the future of the press project it was is very much his creation and he mostly financed it. It has offered a lot to Greece at a time most needed. We shall see what the future will bring for the TPP.,2017-06-13 07:07:03,Emmy B
The problem is that he was the brains and cash behind it.,2017-06-13 07:13:11,WikiLeaks
Yes,2017-06-13 07:13:33,Emmy B
"The Greek PM Tsipras, government spokesperson, political parties, Varufakis and other political and newsworld people pay tribute to Costas Efimeros, WL and JA tribute noted. https://translate.googleusercontent.com/translate_c?depth=1&hl=en&prev=search&rurl=translate.google.co.uk&sl=el&sp=nmt4&u=http://www.newsit.gr/politikh/Syllypitiria-Voytsi-gia-ton-thanato-toy-Kosta-Efimeroy/732581&usg=ALkJrhjfHgGR-rrx3sdM70xRTeuEw7Bm1g",2017-06-13 09:18:21,Emmy B
🙂,2017-06-13 10:29:19,WikiLeaks
Surprising is the statement from New Democracy the conservative party paying particular tribute to him including being a WikiLeaks partner.,2017-06-13 10:34:23,Emmy B
[Tweet] https://twitter.com/greekemmy/status/874683958566563841,2017-06-13 10:46:04,Emmy B
"‘Know Thyself’ – he did ‘real name’ Papadopoulos, someone said of him last year ‘His collaboration with WikiLeaks was his ticket to heaven’ 🙂",2017-06-13 10:49:20,Emmy B
[Tweet] https://twitter.com/WLArtForce/status/874982219521163265,2017-06-14 06:33:01,Bean
[Tweet] https://twitter.com/JulianAssange/status/875095778615857152,2017-06-14 14:06:57,Emmy B
"I doubt she’ll tell him off in public, only in private hehehe",2017-06-14 14:07:25,Emmy B
[Card-summary_large_image] https://www.eff.org/deeplinks/2017/06/espionage-act-turns-100-we-condemn-threats-against-wikileaks Excellent EFF article in support of WikiLeaks and condemnation of its prosecution under the Espionage Act,2017-06-14 22:22:57,Emmy B
strange they don’t tweet it,2017-06-14 23:12:46,WikiLeaks
"it was published just over an hour ago and their last tweet was 10hrs ago so, in time it will come to be. 🙂",2017-06-14 23:15:29,Emmy B
Goodmorning everyone xxx,2017-06-14 23:16:20,Emmy B
"oh, I got a reply to my letter at the London Assembly, Mr David Kurten again (UKIP) he will put two Assange questions to the London Mayor:",2017-06-14 23:19:22,Emmy B
"Dear Emilia, Thanks for the update on the situation of Julian Assange. I’ll put these written questions to the Mayor in July; unfortunately the deadline for June questions has passed: Julian Assange (1) Now that Sweden has withdrawn its arrest warrant for Julian Assange, will the Metropolitan Police re-assign officers posted to watching the Ecuadorian Embassy to more important duties such as keeping the public safe from terrorists? Julian Assange (2) Will you lobby the government to overturn the arrest order from the Home Office for a minor breach of bail conditions in June 2012 so that taxpayers money can be spent on more useful policing operations? If you can think of any other points you would like to put to the Mayor regarding the Metropolitan Police please let me know.",2017-06-14 23:20:32,Emmy B
so if anyone has any ideas for a question please let me know,2017-06-14 23:21:17,Emmy B
Those will go no where and get teh response “no permanent police assigned to outside the embassy”,2017-06-14 23:54:55,WikiLeaks
Perhaps one on: will it investigate the decision to spend tens of millions of pounds spying on and attempting to arrest Julian Assange when this money could have gone to protecting us from terrorism?,2017-06-14 23:57:51,WikiLeaks
Thank you I will forward.,2017-06-15 01:16:57,Emmy B
[Tweet] https://twitter.com/EFF/status/875405704193953792,2017-06-15 10:45:46,Emmy B
[Tweet] https://twitter.com/npaa_uk/status/876085754325331968,2017-06-17 12:45:29,Emmy B
[Tweet] https://twitter.com/SomersetBean/status/876488090470240256,2017-06-18 10:30:15,Bean
update of an oldie today and a new one from @wlartforce tomorrow 🙂,2017-06-18 10:31:21,Bean
Thank youuuu! <3,2017-06-18 11:09:28,Emmy B
[Tweet] https://twitter.com/WLArtForce/status/876702430695747584,2017-06-19 00:29:25,Bean
[Card-summary_large_image] http://www.telegraph.co.uk/films/2017/06/19/theresa-may-branded-worst-pm-living-memory-pamela-anderson/ Good article in the Telegraph (film),2017-06-19 22:57:08,Emmy B
[Media-image] https://ton.twitter.com/1.1/ton/data/dm/877501975029575683/877501965818789888/jZPdwVaM.jpg The mask is down via The Times Diplomatic Editor: “It’s time the UK forced Assange out of hiding” http://archive.is/dNzw1,2017-06-21 05:22:28,Emmy B
"In a way is indicative of the role some journalists play being the mouthpiece of government, especially when the government does not have the guts to speak plainly and truthfully about the motives of its actions. This is what the UK government has not the guts (so far) to say to its public and Roger Boyes seems to say it on their behalf: “Ecuador has to understand: it is not a friendly act to harbour someone who wants to drive a wedge between Britain and its primary ally.”",2017-06-21 05:26:42,Emmy B
But (The Times 17th Aug 2012) he had other advise to the British government albeit he is clearly on their side: “If Britain is seriously considering the physical eviction of Assange – with all the ensuing diplomatic risk – it can mean only that the British Government has come to share the US Administration’s view of the WikiLeaks founder as public enemy No 1. Is there an alternative line of action? Only this: to allow Assange virtual squatters rights in the Ecuadorean Embassy. Sooner or later Ecuador will change its president or simply grow bored with Assange. We could be in for the long haul rather than a dramatic dawn raid.” https://quakestudies.canterbury.ac.nz/store/download/part/275420,2017-06-21 05:36:18,Emmy B
https://quakestudies.canterbury.ac.nz/store/download/part/275420,2017-06-21 05:37:46,Emmy B
"But he had a different advise to give to the British gov in Aug 2012, to basically sit it out.",2017-06-21 05:38:20,Emmy B
In the event of UK Ecuador relations break down another country can officially take over representation see https://translate.google.co.uk/translate?hl=en&sl=el&u=http://www.documentonews.gr/article/katar-h-ellada-kai-epishmws-ekproswpei-thn-aigypto-meta-tis-kyrwseis-photos&prev=search,2017-06-21 09:00:22,Emmy B
"[Media-image] https://ton.twitter.com/1.1/ton/data/dm/877916259832270851/877916010376040448/b4bkzki2.jpg the links shared by JA keep taking me to the correct site but it asks me to install Flash, I did twice but it still does not play.",2017-06-22 08:48:41,Emmy B
"This link works, via their Facebook page https://www.facebook.com/ciespal.org/videos/1458258260871714/",2017-06-22 08:49:37,Emmy B
oh it just stopped as soon as shared the link here 🙁,2017-06-22 08:53:14,Emmy B
this is working nowhttp://ciespaltv.org/,2017-06-22 08:57:36,Emmy B
[Card-summary] http://archive.is/EbOmE Extraordinary report at the Washington Post,2017-06-23 09:40:52,Emmy B
Seems to be. But when you look at the revealed facts there’s not much there that’s new.,2017-06-23 11:48:24,WikiLeaks
"Yes on second reading I think you are right mostly recycling the same things. So many unamed officials are mentioned, the senate committes might start wanting to talk to them, we will see that perhaps the witch-hunt the Obama admin put in place might finally catch them too in its spider web.",2017-06-23 21:21:36,Emmy B
[Card-player] http://www.spreaker.com/user/radiosputnik/report-on-putins-instructions-for-u-s-el Ray MacGovern on the Washington Post report (audio),2017-06-23 21:53:45,Emmy B
"[Media-image] https://ton.twitter.com/1.1/ton/data/dm/879662956744757251/879662946376437761/b456VhAS.jpg A bit at a tangent, but received this via a charity sector jobs email….",2017-06-27 04:29:26,WISE Up Action
oh dear!,2017-06-27 04:32:34,Emmy B
urk,2017-06-27 05:01:18,WikiLeaks
[Card-summary_large_image] https://www.theguardian.com/law/2017/jun/26/theresa-may-attacks-human-rights-laws-despots-united-nations-commissioner?CMP=share_btn_tw Theresa May’s attacks on human rights laws are gifts for despots – UN,2017-06-27 09:44:06,WISE Up Action
OMG https://twitter.com/H3LL3ND3R/status/880097751404388352,2017-06-28 09:25:19,WikiLeaks
